File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Crossroad-060419_224502-S777-E796,Kiwi,,Crossroad-060419_224502-S777-E796.png (https://dl.airtable.com/.attachments/97c13d363dd642b4627d3c1562cf8915/9634eba0/Crossroad-060419_224502-S777-E796.png),Crossroad-060419_224502-S777-E796.wav (https://dl.airtable.com/.attachments/628e4b3326d44c171dfb76463b1e511b/2c5fb90c/Crossroad-060419_224502-S777-E796.wav),Female,19.0,2019-04-07 10:57,Secretary_Island/Crossroad,
Crossroad-060419_224502-S41-E57,Junk,,Crossroad-060419_224502-S41-E57.png (https://dl.airtable.com/.attachments/0e62cb305ab7f9265685ffd26b63ac69/d2509238/Crossroad-060419_224502-S41-E57.png),Crossroad-060419_224502-S41-E57.wav (https://dl.airtable.com/.attachments/aeaaf217bf3f2e7e3d97553303e2137b/6f2cbd6b/Crossroad-060419_224502-S41-E57.wav),Male,16.0,2019-04-07 10:45,Secretary_Island/Crossroad,
Crossroad-060419_224502-S467-E477,Junk,,Crossroad-060419_224502-S467-E477.png (https://dl.airtable.com/.attachments/fc054433c674551a07bad3e941e5f6b5/9fb0e08d/Crossroad-060419_224502-S467-E477.png),Crossroad-060419_224502-S467-E477.wav (https://dl.airtable.com/.attachments/4300490cb057e85044b5eb398675fd88/f974b2ff/Crossroad-060419_224502-S467-E477.wav),Male,10.0,2019-04-07 10:52,Secretary_Island/Crossroad,
Crossroad-060419_224502-S527-E543,Junk,,Crossroad-060419_224502-S527-E543.png (https://dl.airtable.com/.attachments/79c9611428f4539b50f53a5b86bbe6ad/687a7244/Crossroad-060419_224502-S527-E543.png),Crossroad-060419_224502-S527-E543.wav (https://dl.airtable.com/.attachments/f276333cd10835a364447d893a8dfbab/76a115ff/Crossroad-060419_224502-S527-E543.wav),Male,16.0,2019-04-07 10:53,Secretary_Island/Crossroad,
Crossroad-060419_224502-S560-E570,Junk,,Crossroad-060419_224502-S560-E570.png (https://dl.airtable.com/.attachments/dfa6691bd87b7b04d4666f00662d29ef/3984cff7/Crossroad-060419_224502-S560-E570.png),Crossroad-060419_224502-S560-E570.wav (https://dl.airtable.com/.attachments/f4b05b5fb3f09e23d76aeb496037b866/269976ff/Crossroad-060419_224502-S560-E570.wav),Male,10.0,2019-04-07 10:54,Secretary_Island/Crossroad,
Crossroad-060419_224502-S757-E773,Junk,,Crossroad-060419_224502-S757-E773.png (https://dl.airtable.com/.attachments/ec54e6a9fa02314c9e5126dc5e6b1203/0337abf1/Crossroad-060419_224502-S757-E773.png),Crossroad-060419_224502-S757-E773.wav (https://dl.airtable.com/.attachments/f093c1ec36cd9984563076a6b146d60e/70eec45d/Crossroad-060419_224502-S757-E773.wav),Male,16.0,2019-04-07 10:57,Secretary_Island/Crossroad,
Crossroad-060419_224502-S797-E818,Kiwi,,Crossroad-060419_224502-S797-E818.png (https://dl.airtable.com/.attachments/defc18281255e660739669de65892af3/083bef27/Crossroad-060419_224502-S797-E818.png),Crossroad-060419_224502-S797-E818.wav (https://dl.airtable.com/.attachments/7593b13de13ffc6a4eb0efed468f0d8a/49363033/Crossroad-060419_224502-S797-E818.wav),Male,21.0,2019-04-07 10:58,Secretary_Island/Crossroad,
Crossroad-060419_230002-S42-E69,Kiwi,,Crossroad-060419_230002-S42-E69.png (https://dl.airtable.com/.attachments/2fb925c4e60750b166c0dc81b5598f29/9f41d032/Crossroad-060419_230002-S42-E69.png),Crossroad-060419_230002-S42-E69.wav (https://dl.airtable.com/.attachments/04c127531fab6070168fffdadbb9def8/cfb2cf21/Crossroad-060419_230002-S42-E69.wav),Female,27.0,2019-04-07 11:00,Secretary_Island/Crossroad,
Crossroad-060419_230002-S206-E213,Junk,,Crossroad-060419_230002-S206-E213.png (https://dl.airtable.com/.attachments/d3e56f089624c540562190fd54b20ac3/f5dc0363/Crossroad-060419_230002-S206-E213.png),Crossroad-060419_230002-S206-E213.wav (https://dl.airtable.com/.attachments/328ec7884231ccff13a0f3cadaacf804/ddee3ce9/Crossroad-060419_230002-S206-E213.wav),Male,7.0,2019-04-07 11:03,Secretary_Island/Crossroad,
Crossroad-060419_230002-S422-E429,Junk,,Crossroad-060419_230002-S422-E429.png (https://dl.airtable.com/.attachments/34612c06d1d4c5f6a3419b84cde88440/9e56cd24/Crossroad-060419_230002-S422-E429.png),Crossroad-060419_230002-S422-E429.wav (https://dl.airtable.com/.attachments/eb9fd933959584edc6088f5250753ec7/cb77cd3a/Crossroad-060419_230002-S422-E429.wav),Male,7.0,2019-04-07 11:07,Secretary_Island/Crossroad,
N_River-190519_220001-S854-E898,Junk,,N_River-190519_220001-S854-E898.png (https://dl.airtable.com/.attachments/6eee41fb3322eb565b7567307fb34920/c2305671/N_River-190519_220001-S854-E898.png),N_River-190519_220001-S854-E898.wav (https://dl.airtable.com/.attachments/d07a738b5b18e872db8dd957ccd14437/72290be7/N_River-190519_220001-S854-E898.wav),Male,44.0,2019-05-20 10:14,Secretary_Island/N_River,
N_River-190519_221502-S1-E107,Junk,,N_River-190519_221502-S1-E107.png (https://dl.airtable.com/.attachments/8b20149a3d18bbf33ae840ec829271ae/7cbbf971/N_River-190519_221502-S1-E107.png),N_River-190519_221502-S1-E107.wav (https://dl.airtable.com/.attachments/b414625d4ff0d22ce19603d162c1561c/21dfd0d7/N_River-190519_221502-S1-E107.wav),Male,106.0,2019-05-20 10:15,Secretary_Island/N_River,
N_River-190519_221502-S119-E300,Junk,,N_River-190519_221502-S119-E300.png (https://dl.airtable.com/.attachments/7b8a4d0cb2a476e7bbf84a535e702fa2/7aa83d4f/N_River-190519_221502-S119-E300.png),N_River-190519_221502-S119-E300.wav (https://dl.airtable.com/.attachments/1cf1f0d11a85e755210d7330cfecaaf5/0f1d22cb/N_River-190519_221502-S119-E300.wav),Male,181.0,2019-05-20 10:17,Secretary_Island/N_River,
N_River-190519_221502-S305-E362,Junk,,N_River-190519_221502-S305-E362.png (https://dl.airtable.com/.attachments/1a651dcde73496082a0c7559803bcc2e/a6aaafae/N_River-190519_221502-S305-E362.png),N_River-190519_221502-S305-E362.wav (https://dl.airtable.com/.attachments/e8b889fb42682885da5d5e0bf2a84484/8673f798/N_River-190519_221502-S305-E362.wav),Male,57.0,2019-05-20 10:20,Secretary_Island/N_River,
N_River-190519_221502-S368-E375,Junk,,N_River-190519_221502-S368-E375.png (https://dl.airtable.com/.attachments/f5b603779fd6b2902ce35968d0a71058/88c1df45/N_River-190519_221502-S368-E375.png),N_River-190519_221502-S368-E375.wav (https://dl.airtable.com/.attachments/a22729f5ae830a54306f1eb14c37a17e/6c9f1e7b/N_River-190519_221502-S368-E375.wav),Male,7.0,2019-05-20 10:21,Secretary_Island/N_River,
N_River-190519_221502-S386-E441,Junk,,N_River-190519_221502-S386-E441.png (https://dl.airtable.com/.attachments/72c944c2536d233a3fd76e0df69093bb/fa1d0f4a/N_River-190519_221502-S386-E441.png),N_River-190519_221502-S386-E441.wav (https://dl.airtable.com/.attachments/12ccb392e821483dd93ab0fa3eca9304/533ea774/N_River-190519_221502-S386-E441.wav),Male,55.0,2019-05-20 10:21,Secretary_Island/N_River,
N_River-190519_221502-S459-E535,Junk,,N_River-190519_221502-S459-E535.png (https://dl.airtable.com/.attachments/12b51a6d8be037840db8d3ec3c8a9955/846f9417/N_River-190519_221502-S459-E535.png),N_River-190519_221502-S459-E535.wav (https://dl.airtable.com/.attachments/9cce2f234d767442a4b7ebe3babfcd9a/b1d9793c/N_River-190519_221502-S459-E535.wav),Male,76.0,2019-05-20 10:22,Secretary_Island/N_River,
N_River-190519_221502-S545-E552,Junk,,N_River-190519_221502-S545-E552.png (https://dl.airtable.com/.attachments/2232c99d4368d2b59e99751dc84c3f9b/dcf0ba13/N_River-190519_221502-S545-E552.png),N_River-190519_221502-S545-E552.wav (https://dl.airtable.com/.attachments/ebbfc9802a1d54b33b407e88059f6f26/83819f59/N_River-190519_221502-S545-E552.wav),Male,7.0,2019-05-20 10:24,Secretary_Island/N_River,
N_River-190519_221502-S562-E583,Junk,,N_River-190519_221502-S562-E583.png (https://dl.airtable.com/.attachments/bf43b4564b4b2b03c9313636f7f74da8/8ef1e5ef/N_River-190519_221502-S562-E583.png),N_River-190519_221502-S562-E583.wav (https://dl.airtable.com/.attachments/250caad37342d1236689620ef6922ce1/19ebf28c/N_River-190519_221502-S562-E583.wav),Male,21.0,2019-05-20 10:24,Secretary_Island/N_River,
N_River-190519_221502-S593-E611,Junk,,N_River-190519_221502-S593-E611.png (https://dl.airtable.com/.attachments/0a7d700f42a8cff598fb4bec7247b590/6f9ed5ce/N_River-190519_221502-S593-E611.png),N_River-190519_221502-S593-E611.wav (https://dl.airtable.com/.attachments/9d818145d3347745b145aceca4d8bd86/e1010f67/N_River-190519_221502-S593-E611.wav),Male,18.0,2019-05-20 10:24,Secretary_Island/N_River,
Crossroad-270220_223002-S734-E758,Kiwi,,Crossroad-270220_223002-S734-E758.png (https://dl.airtable.com/.attachments/d53048c8fb8d112d9745a88e20e7571f/dff4ed04/Crossroad-270220_223002-S734-E758.png),Crossroad-270220_223002-S734-E758.wav (https://dl.airtable.com/.attachments/00f3cd65ac3c84731853271093113244/9b730822/Crossroad-270220_223002-S734-E758.wav),Male,24.0,2020-02-28 11:42,Secretary_Island/Crossroad,
Crossroad-270220_231502-S195-E208,Junk,,Crossroad-270220_231502-S195-E208.png (https://dl.airtable.com/.attachments/4fa2d5a713a1d5161d3dd4b4eb4eda84/9cac09f8/Crossroad-270220_231502-S195-E208.png),Crossroad-270220_231502-S195-E208.wav (https://dl.airtable.com/.attachments/f53db9242cc07dec2915be857b14a7b8/27d59b86/Crossroad-270220_231502-S195-E208.wav),Male,13.0,2020-02-28 12:18,Secretary_Island/Crossroad,
Crossroad-270220_233002-S229-E236,Kiwi,,Crossroad-270220_233002-S229-E236.png (https://dl.airtable.com/.attachments/574a1f40346c689b5f0c0c1d0d56dcb5/02c40bad/Crossroad-270220_233002-S229-E236.png),Crossroad-270220_233002-S229-E236.wav (https://dl.airtable.com/.attachments/07cfd9267d98f7a4fa30251cf488e04f/912e40f3/Crossroad-270220_233002-S229-E236.wav),Male,7.0,2020-02-28 12:33,Secretary_Island/Crossroad,
Crossroad-270220_233002-S744-E760,Kiwi,,Crossroad-270220_233002-S744-E760.png (https://dl.airtable.com/.attachments/adfca06b16b04c9e5b809722f5bf143b/22458177/Crossroad-270220_233002-S744-E760.png),Crossroad-270220_233002-S744-E760.wav (https://dl.airtable.com/.attachments/ecd86df17ab4529ba6e7d64d56ab4010/0b6d736a/Crossroad-270220_233002-S744-E760.wav),Male,16.0,2020-02-28 12:42,Secretary_Island/Crossroad,
Crossroad-270220_233002-S762-E772,Kiwi,,Crossroad-270220_233002-S762-E772.png (https://dl.airtable.com/.attachments/23d35ee3fdea75b814e01f8b6c04ee53/f57421ee/Crossroad-270220_233002-S762-E772.png),Crossroad-270220_233002-S762-E772.wav (https://dl.airtable.com/.attachments/67d7a23fb4a054c54fe319876c1c5237/f750839d/Crossroad-270220_233002-S762-E772.wav),Male,10.0,2020-02-28 12:42,Secretary_Island/Crossroad,
Crossroad-270318_220001-S239-E246,Junk,,Crossroad-270318_220001-S239-E246.png (https://dl.airtable.com/.attachments/8f165647e06c5224240e94e00f1a97c6/a0b35460/Crossroad-270318_220001-S239-E246.png),Crossroad-270318_220001-S239-E246.wav (https://dl.airtable.com/.attachments/a0c9fb75f440638bccff47ce059832c4/6bb2611e/Crossroad-270318_220001-S239-E246.wav),Male,7.0,2018-03-28 11:04,Secretary_Island/Crossroad,
Crossroad-270318_221502-S851-E857,Junk,,Crossroad-270318_221502-S851-E857.png (https://dl.airtable.com/.attachments/77217fe87192f3c2edbca42dd5644049/95b32581/Crossroad-270318_221502-S851-E857.png),Crossroad-270318_221502-S851-E857.wav (https://dl.airtable.com/.attachments/2bed551b373fa498dea8b12764e542f7/e2028d62/Crossroad-270318_221502-S851-E857.wav),Male,6.0,2018-03-28 11:29,Secretary_Island/Crossroad,
Crossroad-270319_221502-S103-E129,Junk,,Crossroad-270319_221502-S103-E129.png (https://dl.airtable.com/.attachments/e2ce949c222edfa75925768d6415c5de/d97ce1c5/Crossroad-270319_221502-S103-E129.png),Crossroad-270319_221502-S103-E129.wav (https://dl.airtable.com/.attachments/7a41a1d28c26b09ba5dc5613832971fd/843e9050/Crossroad-270319_221502-S103-E129.wav),Male,26.0,2019-03-28 11:16,Secretary_Island/Crossroad,
Crossroad-270319_221502-S148-E161,Junk,,Crossroad-270319_221502-S148-E161.png (https://dl.airtable.com/.attachments/c3c990aa28174da2017cbdcb7676526e/2702aefb/Crossroad-270319_221502-S148-E161.png),Crossroad-270319_221502-S148-E161.wav (https://dl.airtable.com/.attachments/e874ad7a9ee0a00f700adb5f6fe10685/697656e6/Crossroad-270319_221502-S148-E161.wav),Male,13.0,2019-03-28 11:17,Secretary_Island/Crossroad,
Crossroad-270319_221502-S168-E181,Junk,,Crossroad-270319_221502-S168-E181.png (https://dl.airtable.com/.attachments/d249e56e0b41aa6ef3141534666de670/244c3b5a/Crossroad-270319_221502-S168-E181.png),Crossroad-270319_221502-S168-E181.wav (https://dl.airtable.com/.attachments/19b9815a0f3a2621f4234f122ecb601a/25500368/Crossroad-270319_221502-S168-E181.wav),Male,13.0,2019-03-28 11:17,Secretary_Island/Crossroad,
Marley-310319_233002-S358-E370,Junk,,Marley-310319_233002-S358-E370.png (https://dl.airtable.com/.attachments/fb73c7f0b579918ced3288884fbd39eb/19efc01f/Marley-310319_233002-S358-E370.png),Marley-310319_233002-S358-E370.wav (https://dl.airtable.com/.attachments/3a649b2232c31455429e7904e8e30741/dd9b7e62/Marley-310319_233002-S358-E370.wav),Female,12.0,2019-04-01 12:36,Secretary_Island/Marley,
Marley-310319_233002-S380-E387,Junk,,Marley-310319_233002-S380-E387.png (https://dl.airtable.com/.attachments/285aaf792241c01775dd505e6291cb56/a6f474d8/Marley-310319_233002-S380-E387.png),Marley-310319_233002-S380-E387.wav (https://dl.airtable.com/.attachments/d56190af3f17c7f7bfb0e9ea348d79bc/0f2379bc/Marley-310319_233002-S380-E387.wav),Female,7.0,2019-04-01 12:36,Secretary_Island/Marley,
Marley-310319_233002-S392-E399,Junk,,Marley-310319_233002-S392-E399.png (https://dl.airtable.com/.attachments/60642729d2b9be19186a50ebd576a0fe/7fe1953a/Marley-310319_233002-S392-E399.png),Marley-310319_233002-S392-E399.wav (https://dl.airtable.com/.attachments/790869628ed68a3a4a41e4d71604b14c/088c27e5/Marley-310319_233002-S392-E399.wav),Female,7.0,2019-04-01 12:36,Secretary_Island/Marley,
Marley-310319_233002-S428-E436,Junk,,Marley-310319_233002-S428-E436.png (https://dl.airtable.com/.attachments/b723ef538a3df89744661ac8cec45570/854edad8/Marley-310319_233002-S428-E436.png),Marley-310319_233002-S428-E436.wav (https://dl.airtable.com/.attachments/38cb3e79b9cf2c4f0f76912657eba974/6bde9de5/Marley-310319_233002-S428-E436.wav),Female,8.0,2019-04-01 12:37,Secretary_Island/Marley,
Marley-310319_233002-S441-E449,Junk,,Marley-310319_233002-S441-E449.png (https://dl.airtable.com/.attachments/e3704d3d64536b19b90a3aa121021fe3/1e798a12/Marley-310319_233002-S441-E449.png),Marley-310319_233002-S441-E449.wav (https://dl.airtable.com/.attachments/06f8631d59118378c7f50e56be0b5609/2fe13485/Marley-310319_233002-S441-E449.wav),Female,8.0,2019-04-01 12:37,Secretary_Island/Marley,
Marley-310319_233002-S465-E474,Junk,,Marley-310319_233002-S465-E474.png (https://dl.airtable.com/.attachments/4b3d2c4ec069357200febb3cdddad2d7/4ed2ac6c/Marley-310319_233002-S465-E474.png),Marley-310319_233002-S465-E474.wav (https://dl.airtable.com/.attachments/0ffdc73ca789892237628b89f55e40c7/b4dbc44e/Marley-310319_233002-S465-E474.wav),Female,9.0,2019-04-01 12:37,Secretary_Island/Marley,
Marley-310319_233002-S599-E606,Junk,,Marley-310319_233002-S599-E606.png (https://dl.airtable.com/.attachments/17295f10596d17e7138f3b1b91fd2520/abb4bcb0/Marley-310319_233002-S599-E606.png),Marley-310319_233002-S599-E606.wav (https://dl.airtable.com/.attachments/6e5214b8fc154e4bbd7811d3a1ef6526/a2eeebcc/Marley-310319_233002-S599-E606.wav),Female,7.0,2019-04-01 12:40,Secretary_Island/Marley,
Marley-310319_233002-S763-E769,Junk,,Marley-310319_233002-S763-E769.png (https://dl.airtable.com/.attachments/ed18e2fdfb93d04b94d0b540255ff905/4f36f6d2/Marley-310319_233002-S763-E769.png),Marley-310319_233002-S763-E769.wav (https://dl.airtable.com/.attachments/53ddf4ad8d6d2e383cb3ebac5c6b70e3/cbbed478/Marley-310319_233002-S763-E769.wav),Female,6.0,2019-04-01 12:42,Secretary_Island/Marley,
Marley-310319_234502-S255-E262,Junk,,Marley-310319_234502-S255-E262.png (https://dl.airtable.com/.attachments/72c2cdb8bd23a7d0bb1e5248220e637b/3b1e4f01/Marley-310319_234502-S255-E262.png),Marley-310319_234502-S255-E262.wav (https://dl.airtable.com/.attachments/2fc74f008c286f0c398b7bea74e60dd4/b7baff1e/Marley-310319_234502-S255-E262.wav),Female,7.0,2019-04-01 12:49,Secretary_Island/Marley,
N_River-020418_220001-S28-E35,Junk,,N_River-020418_220001-S28-E35.png (https://dl.airtable.com/.attachments/adcf55ca770f5307a213b4ee15ffeb93/77496254/N_River-020418_220001-S28-E35.png),N_River-020418_220001-S28-E35.wav (https://dl.airtable.com/.attachments/36ce558ec95afd94d69d958a444d0012/a76d33c4/N_River-020418_220001-S28-E35.wav),Male,7.0,2018-04-03 10:00,Secretary_Island/N_River,
Crossroad-030419_220001-S819-E837,Junk,,Crossroad-030419_220001-S819-E837.png (https://dl.airtable.com/.attachments/2bca0f28f5a1586faa6290e5b080b9d3/1b7769ab/Crossroad-030419_220001-S819-E837.png),Crossroad-030419_220001-S819-E837.wav (https://dl.airtable.com/.attachments/f11c56c2a06d561338eb1a1a6de28425/149a6143/Crossroad-030419_220001-S819-E837.wav),Male,18.0,2019-04-04 11:13,Secretary_Island/Crossroad,
Crossroad-030419_220001-S864-E873,Junk,,Crossroad-030419_220001-S864-E873.png (https://dl.airtable.com/.attachments/1c05dcf4ef36b62e2daa59dd7f4fe261/fb074034/Crossroad-030419_220001-S864-E873.png),Crossroad-030419_220001-S864-E873.wav (https://dl.airtable.com/.attachments/72bf5fa8db410bfd7e1939f0ceb030f2/6e5455b7/Crossroad-030419_220001-S864-E873.wav),Male,9.0,2019-04-04 11:14,Secretary_Island/Crossroad,
Crossroad-030419_220001-S889-E895,Junk,,Crossroad-030419_220001-S889-E895.png (https://dl.airtable.com/.attachments/129e365f0d7973d42be0bbdb6d80725d/4a9f6a94/Crossroad-030419_220001-S889-E895.png),Crossroad-030419_220001-S889-E895.wav (https://dl.airtable.com/.attachments/f1ffd3513e4300839f62b52fbfe3a6ea/58487959/Crossroad-030419_220001-S889-E895.wav),Male,6.0,2019-04-04 11:14,Secretary_Island/Crossroad,
Crossroad-030419_221502-S83-E90,Junk,,Crossroad-030419_221502-S83-E90.png (https://dl.airtable.com/.attachments/96d97df165acc2e35aadc01dea20ce25/52302a54/Crossroad-030419_221502-S83-E90.png),Crossroad-030419_221502-S83-E90.wav (https://dl.airtable.com/.attachments/162d6614c9abc0253e01eb265aac767a/f7ffb37e/Crossroad-030419_221502-S83-E90.wav),Male,7.0,2019-04-04 11:16,Secretary_Island/Crossroad,
Crossroad-030419_221502-S453-E460,Junk,,Crossroad-030419_221502-S453-E460.png (https://dl.airtable.com/.attachments/1ff779cc69e733362ec14a8d000c89f8/52779175/Crossroad-030419_221502-S453-E460.png),Crossroad-030419_221502-S453-E460.wav (https://dl.airtable.com/.attachments/b9ce11e2c1fb09e4e4c7cea6bf7c748d/91dfb9ab/Crossroad-030419_221502-S453-E460.wav),Male,7.0,2019-04-04 11:22,Secretary_Island/Crossroad,
Crossroad-030419_221502-S738-E759,Junk,,Crossroad-030419_221502-S738-E759.png (https://dl.airtable.com/.attachments/d6c41cc96397b10b4a437df6735e209b/5a3f9e67/Crossroad-030419_221502-S738-E759.png),Crossroad-030419_221502-S738-E759.wav (https://dl.airtable.com/.attachments/9707900ddc2088fbdb6402dbaba9aff1/e17059ee/Crossroad-030419_221502-S738-E759.wav),Male,21.0,2019-04-04 11:27,Secretary_Island/Crossroad,
Crossroad-030419_224502-S189-E198,Junk,,Crossroad-030419_224502-S189-E198.png (https://dl.airtable.com/.attachments/1790f15e0af802714fad7d64031fe67e/f3fa6f59/Crossroad-030419_224502-S189-E198.png),Crossroad-030419_224502-S189-E198.wav (https://dl.airtable.com/.attachments/524a2d2a985a15af0684e87ea2e93745/13b9c7e1/Crossroad-030419_224502-S189-E198.wav),Male,9.0,2019-04-04 11:48,Secretary_Island/Crossroad,
Crossroad-030419_224502-S210-E216,Junk,,Crossroad-030419_224502-S210-E216.png (https://dl.airtable.com/.attachments/4515389eacb221c440232c48c1c97132/29e1fa7c/Crossroad-030419_224502-S210-E216.png),Crossroad-030419_224502-S210-E216.wav (https://dl.airtable.com/.attachments/46673355cb3dd652c34b311d74479e99/f07cac5b/Crossroad-030419_224502-S210-E216.wav),Male,6.0,2019-04-04 11:48,Secretary_Island/Crossroad,
Crossroad-030419_224502-S240-E249,Junk,,Crossroad-030419_224502-S240-E249.png (https://dl.airtable.com/.attachments/d4e09ff5ab69154538f927dfaaea8950/7c4fdf54/Crossroad-030419_224502-S240-E249.png),Crossroad-030419_224502-S240-E249.wav (https://dl.airtable.com/.attachments/3418f3f3a48e35a3e4ee631b31c15304/69eb2bee/Crossroad-030419_224502-S240-E249.wav),Male,9.0,2019-04-04 11:49,Secretary_Island/Crossroad,
Crossroad-030419_224502-S494-E507,Junk,,Crossroad-030419_224502-S494-E507.png (https://dl.airtable.com/.attachments/c69f94ee2458e0e9016232e54febc47d/004bd096/Crossroad-030419_224502-S494-E507.png),Crossroad-030419_224502-S494-E507.wav (https://dl.airtable.com/.attachments/c860e6ec77a01805725cf888da4665fd/27122123/Crossroad-030419_224502-S494-E507.wav),Male,13.0,2019-04-04 11:53,Secretary_Island/Crossroad,
Grono-230419_231502-S882-E897,Kiwi,,Grono-230419_231502-S882-E897.png (https://dl.airtable.com/.attachments/ce477f98eac724507ce09d7c068ae756/d3b95a3a/Grono-230419_231502-S882-E897.png),Grono-230419_231502-S882-E897.wav (https://dl.airtable.com/.attachments/f09a273729e497fc0a7b0ac4836dfef3/44d97f92/Grono-230419_231502-S882-E897.wav),Male,15.0,2019-04-24 11:29,Secretary_Island/Grono,
Grono-230419_233002-S1-E12,Kiwi,,Grono-230419_233002-S1-E12.png (https://dl.airtable.com/.attachments/3972eb6cc2a23dded2d6c867908f824f/931db1e3/Grono-230419_233002-S1-E12.png),Grono-230419_233002-S1-E12.wav (https://dl.airtable.com/.attachments/d9eb766a8a07e6309bccbd77f2ef6ecc/2a58b6c1/Grono-230419_233002-S1-E12.wav),Male,11.0,2019-04-24 11:30,Secretary_Island/Grono,
Grono-230419_234502-S328-E349,Kiwi,,Grono-230419_234502-S328-E349.png (https://dl.airtable.com/.attachments/948ab984495bc02e535c3f741f2333e0/64c786e4/Grono-230419_234502-S328-E349.png),Grono-230419_234502-S328-E349.wav (https://dl.airtable.com/.attachments/43aa8bf9806c365abd5fc2e1eaff1177/ba84ac19/Grono-230419_234502-S328-E349.wav),Male,21.0,2019-04-24 11:50,Secretary_Island/Grono,
Grono-240419_220001-S405-E429,Kiwi,,Grono-240419_220001-S405-E429.png (https://dl.airtable.com/.attachments/ae88f370507fa40af4e72d0a607e75f0/8d21b95f/Grono-240419_220001-S405-E429.png),Grono-240419_220001-S405-E429.wav (https://dl.airtable.com/.attachments/7e8a02c6a2a4a7655d0c362f6542575f/3a068d0e/Grono-240419_220001-S405-E429.wav),Male,24.0,2019-04-25 10:06,Secretary_Island/Grono,
Grono-240419_221503-S574-E580,Kiwi,,Grono-240419_221503-S574-E580.png (https://dl.airtable.com/.attachments/4fb18f6cd366da1b74c0d72dccaa6012/c5f41995/Grono-240419_221503-S574-E580.png),Grono-240419_221503-S574-E580.wav (https://dl.airtable.com/.attachments/1a6f30701571c30477913efee0907805/461ffcc9/Grono-240419_221503-S574-E580.wav),Female,6.0,2019-04-25 10:24,Secretary_Island/Grono,
Grono-240419_221503-S661-E668,Junk,,Grono-240419_221503-S661-E668.png (https://dl.airtable.com/.attachments/a06dca6daf249ec33c0fcf7fb1e03289/a46a7b53/Grono-240419_221503-S661-E668.png),Grono-240419_221503-S661-E668.wav (https://dl.airtable.com/.attachments/221c82d8f8b7716b753093cc4c758cfe/233d7060/Grono-240419_221503-S661-E668.wav),Female,7.0,2019-04-25 10:26,Secretary_Island/Grono,
Grono-240419_221503-S544-E571,Kiwi,,Grono-240419_221503-S544-E571.png (https://dl.airtable.com/.attachments/63e7cbccbc84bd7eb47633b04a12c0d2/cab522b7/Grono-240419_221503-S544-E571.png),Grono-240419_221503-S544-E571.wav (https://dl.airtable.com/.attachments/80fa3c34d846a47c1e44a27f78b4e89f/a4a3efc2/Grono-240419_221503-S544-E571.wav),Male,27.0,2019-04-25 10:24,Secretary_Island/Grono,
Grono-240419_221503-S580-E604,Kiwi,,Grono-240419_221503-S580-E604.png (https://dl.airtable.com/.attachments/45255a918da6b11ef5863adc096a2ad6/31b19293/Grono-240419_221503-S580-E604.png),Grono-240419_221503-S580-E604.wav (https://dl.airtable.com/.attachments/1af7616be6639b5dbf51d7b7de922567/4dd375e6/Grono-240419_221503-S580-E604.wav),Male,24.0,2019-04-25 10:24,Secretary_Island/Grono,
Grono-240419_223002-S162-E174,Kiwi,,Grono-240419_223002-S162-E174.png (https://dl.airtable.com/.attachments/84a239e7d4050e921ef0ba8c77a4cdbf/62c59632/Grono-240419_223002-S162-E174.png),Grono-240419_223002-S162-E174.wav (https://dl.airtable.com/.attachments/87facb7d4110025884387f915325d37b/fedddd0f/Grono-240419_223002-S162-E174.wav),Female,12.0,2019-04-25 10:32,Secretary_Island/Grono,
Grono-240419_223002-S126-E144,Kiwi,,Grono-240419_223002-S126-E144.png (https://dl.airtable.com/.attachments/6409972855fcc36de3305c103e6f119b/f121a318/Grono-240419_223002-S126-E144.png),Grono-240419_223002-S126-E144.wav (https://dl.airtable.com/.attachments/f8e62adfc2e03ccbe5a2c36854adb1ad/212285ae/Grono-240419_223002-S126-E144.wav),Male,18.0,2019-04-25 10:32,Secretary_Island/Grono,
Crossroad-160419_234502-S530-E554,Junk,,Crossroad-160419_234502-S530-E554.png (https://dl.airtable.com/.attachments/d75888e6615fa8421f90c8f25c32ec24/91c9ff2a/Crossroad-160419_234502-S530-E554.png),Crossroad-160419_234502-S530-E554.wav (https://dl.airtable.com/.attachments/cc8819987789caccb5af727c8dab24a9/9aa54055/Crossroad-160419_234502-S530-E554.wav),Male,24.0,2019-04-17 11:53,Secretary_Island/Crossroad,
Crossroad-160419_234502-S627-E637,Junk,,Crossroad-160419_234502-S627-E637.png (https://dl.airtable.com/.attachments/8ffe82f291b0b912fd95f5bbe6154970/a8f40058/Crossroad-160419_234502-S627-E637.png),Crossroad-160419_234502-S627-E637.wav (https://dl.airtable.com/.attachments/4b4dde995a1ef538d1f7b642bd05b9e6/69377428/Crossroad-160419_234502-S627-E637.wav),Male,10.0,2019-04-17 11:55,Secretary_Island/Crossroad,
